tweet_id,tweet_text_x,text_info
918001973680574464,17 now known to be dead in California wildfires https://t.co/qmZ04t4yXG #HeartNews https://t.co/WwKcT5Mnwp,informative
918001984153833472,California Wildfire: Officials Say Fire Still Active (US CBS) https://t.co/TsHkaBdV9Q https://t.co/uhDHy9VfHT,informative
918001996698980353,"Disneyland takes on eerie, orange glow amid Southern California wildfire https://t.co/9HZsAJIJs1 https://t.co/p90RStHMo9",informative
918002044153233408,"The Latest: #SouthernCalifornia #Fire 40 percent contained: https://t.co/jES1vXfQbU, https://t.co/pfUCIAhERA https://t.co/kojMmtDH62",informative
918005485030092800,Central California Sunset tonight.. Lots of wildfire smoke to punch up the color pallet.. https://t.co/QfLxujGF72,not_informative
918008272363368448,"#NAPA #California #wildfires HORRIBLE,  NO WORDS, why destroy our beautiful #Planet ? https://t.co/UvQgobCrys",informative
918008803530039296,Wildfires in N California by @ESA_EO @CopernicusEU Sentinel 2- image from Oct.10 via #SentinelHub https://t.co/tnJPyyawpP,informative
918009429584355328,California wildfires reduces years-long dreams to embers https://t.co/jGXxhQeUmB https://t.co/XrA8rxcmjL,informative
918009550409752576,"Fast-moving wildfires devour buildings, spur evacuations in Northern California https://t.co/d9nCGjb1j4 https://t.co/xwiGWsylbD",informative
918010136072945664,"Images from Space show the true devastation of California's Wildfires
https://t.co/CE4qsS1XUT https://t.co/h9ZAZmWFjy",informative
918010136072945664,"Images from Space show the true devastation of California's Wildfires
https://t.co/CE4qsS1XUT https://t.co/h9ZAZmWFjy",informative
918013344006602752,"17 Dead, More Than Hundred Missing As California Fire Goes Out Of Control https://t.co/5fBbO0898W https://t.co/IlGAdWGlPX",informative
918015310992674816,Death toll from California wildfires reaches 17: https://t.co/HGGIK3cB3V https://t.co/tzKnyzpEiD,informative
918016941683560448,Company Helps Coordinate Air Attack On California Wildfires https://t.co/X8MLnqjdFy https://t.co/6kN9cNTgxj,informative
918020878633332736,Drone footage shows devastation caused by California fire – video https://t.co/Yq9G1ozCLe https://t.co/oPkgYwU4x3,informative
918021142815952897,California wildfires force Congress to consider funding reforms – Washington Examiner https://t.co/CQMSGzxjWg https://t.co/zt0bhAQwsl,not_informative
918021529614434306,101117 #NAPA #SONOMA Counties MORE/CALIFORNIA ON FIRE = BEG. OF GOD'S JUDGMENT . . . &gt;  https://t.co/f3fTyc6JpF https://t.co/B7gbQSQCqQ,not_informative
918031205551034368,The Oak residents go home after fleeing the ravaged canyon of Fire 2;… https://t.co/n6dQENoJpN https://t.co/cBvuI8XeYe,informative
918031214560215042,WATCH: Police helicopter flies over ferocious California wildfire https://t.co/tiAEO4xjtC https://t.co/zEaln1wnRr,informative
918035671280893953,"There are things more important than soccer today. 
https://t.co/M4RICzDCHG https://t.co/93j06o8GGw",not_informative
918036711644565506,California wildfire burning golf course day after PGA Tour event finished there over the weekend. https://t.co/xwf5jpiW1N,informative
918038709718716417,California Wildfires Testing Medical Resources As Victims Leave Meds Behind https://t.co/ptpV34NHSG https://t.co/lrovACz9M4,informative
918041990008328192,Anxious California vintners assess damage after wildfires – Houston Chronicle https://t.co/XdqFc3gNNj https://t.co/d7C34x959e,informative
918043159048966144,"The California wildfires aren’t just bad news for wine—weed is in danger, too https://t.co/GX7NNw0ccK https://t.co/ApHoZtAUAP",not_informative
918045067293716480,Apocalyptic inferno cloaks Disneyland in spooky haze as California fire rages https://t.co/P0BpNHW9pL https://t.co/oiKaA4zaWJ,informative
918046279120408576,The devastating #wildfires in California still not letting up. Details right now at 5:30 #ABC11 https://t.co/61S0Rb0lbu,informative
918046279120408576,The devastating #wildfires in California still not letting up. Details right now at 5:30 #ABC11 https://t.co/61S0Rb0lbu,informative
918047357211742208,"VIDEO: North Bay #Fire #Tragedies bring out best in: https://t.co/DVrmGMtmWX, https://t.co/pfUCIAhERA https://t.co/oJaw8WWeJM",informative
918048338385104897,Wildfires kill 17 in California wine country https://t.co/yPAwVliltF #Business #Markets #News https://t.co/eWwYERlDqR,informative
918050688541822976,California Wildfires Leave One Familiar Lifeline: Radio. https://t.co/o67ReaBIe7 https://t.co/rWY1PHYBz8 https://t.co/UIPaGt2Py0,informative
918051050220765184,A snapshot of fire and smoke in California and southern Oregon. Go here for a dynamic view https://t.co/14Y2t3YAtv https://t.co/iMxStqlX3r,informative
918051144454344704,RT @ewnupdates: [WATCH] Dozens missing in California wildfire https://t.co/Y05vfbgqHj https://t.co/P841AnzoNX,informative
918052612804505600,"California fire: 15 dead, 150 others still missing https://t.co/4yj30iguq2 #News #Nigeria https://t.co/Fw65rWrsVR",informative
918052949078761473,California Conservation Corps Responds to Call for Support In Fighting Statewide Outbreak… https://t.co/3aw6SsUqDB https://t.co/4q5TvLAYNq,informative
918053549912838144,@NASA Imagery Of Wildfires Burning In California - 17 Dead &amp; Numerous Wineries Burned Down @MacCocktail https://t.co/z9vcf0HKka,informative
918056566334599168,Grove City native says her husband's family got hit by California wildfires https://t.co/tYDxOnZvmb https://t.co/T0ErTOLB5z,informative
918058954718035968,Watch the mighty ‘747 SuperTanker’ take on California’s wildfires https://t.co/2y7GN8pcEf #digital #maketing https://t.co/iIOG5lLQbT,informative
918059058074210304,A few aquatic survivors of California's wildfires provide some solace for one homeowner. https://t.co/d7sm4C4iLV,informative
918060571517480960,"Wildfires hits #California

#BRupdates #fire #injuries https://t.co/AphMxZYLEe",informative
918060571517480960,"Wildfires hits #California

#BRupdates #fire #injuries https://t.co/AphMxZYLEe",informative
918060571517480960,"Wildfires hits #California

#BRupdates #fire #injuries https://t.co/AphMxZYLEe",informative
918061962721939456,Prayers go out to those impacted by the California wildfires ❤️ὤFἿCὊA https://t.co/1fzo4U2BDP,informative
918062929634770944,"5 things for October 11: California wildfires, Harvey Weinstein, Catalonia https://t.co/UAadazectg https://t.co/MjrXcQQkNe",informative
918065827047407616,(Evening Standard):#Harrowing pictures show devastation after #California wildfires left.. https://t.co/y161J5SkxA https://t.co/tTLV8mdT4f,informative
918071206984781825,California wildfires kill couple married 75 years: 'They went together' - https://t.co/Lh7nJAyPht https://t.co/c3g6mjQ3N7,informative
918075238939635712,ὝE Wildfires Wreak Havoc on California’s $58 Billion Wine Industry https://t.co/SR4qQ0qDm6 @BloombergNEF https://t.co/q5h3ahGhZC,informative
918075669048938496,"California wildfires: ""Like somebody dropped a bomb on our lives"" https://t.co/Gpw1c8Iq41 https://t.co/Yz4z5FYTAK",not_informative
918076997036924928,"RT AFPphoto: ἟A἟8  Thousands evacuate as California wildfires kill 10 ὏7 Frederic J.Brown 
JoshEdelson Robyn_Beck #AFP https://t.co/z9JDNDefmz",informative
918077527226118144,"Anaheim Hills, it was a big fire, California Fire Department did great job. https://t.co/y6dLn9O3rt",informative
918082568322408449,What started California’s most destructive wildfire ever? https://t.co/UwcLVlL7dk https://t.co/jWiMsr6ksF,informative
918082606545039360,"California wildfires: 180 people still unaccounted for; 2,000 structures burned https://t.co/hnoKRPgkzy https://t.co/57fPOy7IFZ",informative
918082701592276993,UPDATE: Firefighters now say 17 people have died from the ongoing California wildfires. https://t.co/A5fu9xiHaz https://t.co/y2UaDxfRYK,informative
918082866717786114,"#California #wildfires Wow!, what a crazy month in the States
https://t.co/8gghVTwOQ2 https://t.co/SQ3W32jXZm",not_informative
918084328734756864,"Dr. Jim Denison: California Wildfires, Whose Door Will You Knock On Today? https://t.co/0yTKdwLl8g https://t.co/xP68QWCiEk",not_informative
918085982234316800,A Fire Weather Warning is back in effect for most of nothern California. #47weather https://t.co/1GS8kQdkFc,informative
918086493134098432,California wildfires kills couple aged 100 and 99 ‘too frail to escape home  https://t.co/WiowFxbt0S https://t.co/t8FJAlB6Sn,informative
918087716050530304,The 'perfect storm' that caused the wildfires https://t.co/uMar6x8k8m #SocialMedia https://t.co/6yIDuVftXi,informative
918091371096846338,"U.S. House panel approves $36.5 billion for hurricane, wildfire relief https://t.co/ezsmq75umI https://t.co/nMd138gXPN",not_informative
918090018190655488,Drone captures stunning video of widespread devastation of California wildfires https://t.co/3YQ6sUeBSn https://t.co/DBLfX5VcGH,informative
918091937449758721,"Eye Opener: Massive wildfires devastate California
https://t.co/X4cIgEQG5t https://t.co/9ysUWkZCVY",informative
918094880072663041,Fire map shows mammoth scale of infernos gripping California https://t.co/dy3BPvtrc8 https://t.co/2CvMpOOMkm,informative
918095131689013248,Bottles sucked dry of wine among charred California wildfire remains https://t.co/1mMjyNsORv https://t.co/h4BXDYyLvd,informative
918095867218817026,GoFundMe Dedicates Crowdfunding Section to California Wildfire Relief https://t.co/MenKN12ozy https://t.co/jQgstM3qMn,informative
918097508399828992,@realDonaldTrump Not everyone gets to stand...and California is on fire. You might want to mention that #Moron https://t.co/ZBE0lO2piv,not_informative
918097889162940422,Media Confirmations about Wildfires in California predicted by Clairvoyant Dimitrinka… https://t.co/QkavSexnx5 https://t.co/7V6ehC5efd,not_informative
918100629922504704,#California fire photos show intensity of devastation https://t.co/9XBoPEjdsW https://t.co/UajrbwfXWr,informative
918101427817537537,"Henry Cejudo: The medal was just an object, I’m just happy to be alive : https://t.co/12QaNl156N https://t.co/bsVpwWKS60",not_informative
918101542984658945,"California wildfires put $65bn of property at risk, red flag warnings raised https://t.co/wqGHavuvLm https://t.co/xyGqkqnnr1",informative
918101705920827392,"Thoughts for California: Growing up there, wildfires bring back vivid memories https://t.co/olcULo7Rxo https://t.co/ZkKLpwaWtE",informative
918101737835319297,"No wonder California is On Fire! GOD is ashamed of California!  
https://t.co/KPWM4mOtye https://t.co/4LxtnnwZDX",informative
918102877981364226,RT @monroealy: @KaylaKumari I was keeping people up to date on my evacuation status in a California fire crisis https://t.co/D6KJgYnUYu,informative
918103883158867968,RT @kloveCRC: Day 2 of our Crisis Response Training with California Fire Chaplain Association. http://t.co/UxPWXPpfCQ,informative
918103951488188416,Former pro Levi Leipheimer's house destroyed in California wildfires | https://t.co/hiKOkpgUtT https://t.co/vrcbbYob7W,informative
918104972268535810,"#CaliforniaWildfires so awful! My heart goes out to all affected
https://t.co/XJTP0gMwQd https://t.co/yxz1NMZoOr",not_informative
918104972268535810,"#CaliforniaWildfires so awful! My heart goes out to all affected
https://t.co/XJTP0gMwQd https://t.co/yxz1NMZoOr",not_informative
918105765319028736,Deadly California wildfire victims include couple wed 75 years https://t.co/Lgl4LKl6Ci https://t.co/QC1v9v5fva,informative
918106428434300929,"#California #Wildfires Kill 15; #Trump Declares Major #Disaster
https://t.co/kPyNQ5vorB https://t.co/hKsCo92GvT",informative
918106736019591169,LIVE: California wildfires claim 17 lives - $13.1T property value at risk  https://t.co/FipUC7gDCf https://t.co/1ZwZXqAOhE,informative
918108362973335555,"Read latest blog on #TheSalvationArmy s response to the California Wildfires
 https://t.co/8w8Z6EFjKr https://t.co/BYYOG3qzxa",informative
918108612869754883,Wiretap | Wet winter and record-breaking summer heat combine to leave California in flames: https://t.co/EwCOxpYgXY https://t.co/povqsBkHVZ,informative
918109126307311619,Lord we pray you give mercy on California and ease the winds today so firemen can get a handle of this fire. https://t.co/uZ2WUWQUWq,informative
918109505690456064,https://t.co/tkFri2ZTlc CALIFORNIA BURNING DOWN DOWN DOWN https://t.co/NwNM2iDmZS,informative
918109951863635968,Photo Of The Day: Wildfires Running Amok In California https://t.co/pAdxwycVQ8 https://t.co/TOx5dSoDwY,informative
918110217023442944,Seen From Above: Entire California Communities Reduced to Ash https://t.co/KNyyjddSnZ https://t.co/L5fbBgju05,informative
918111339389825025,California fire chief among those who lost home in wine country wildfires https://t.co/8kT40lws3r https://t.co/heEv6i5atx,informative
918111395555749893,California fires: How this picture of a cat sums up the horror of wildfires sweeping USA https://t.co/034ERmQ5k1 https://t.co/u2fSW0U2gD,informative
918112104070156288,Northern California #Wildfire Interactive Map https://t.co/G3EriwqIi2 #Esri #GIS #Waze https://t.co/3LWrwaWNaG,informative
918112790237274112,We got 4 cities on this bitch California is really on fire......oh wait https://t.co/cCtZvFnEKC,not_informative
918112951592280064,"RT @tomstandage: Wow. ""Fallout""-like post-apocalyptic scene in Santa Rosa after wildfire https://t.co/m1n0kwmZ5O https://t.co/zoO7iBmN5W",informative
918114251574857728,California wildfires latest: 'Red alert' issued as weather conditions likely to fan flames https://t.co/ztc2qpHMq5 https://t.co/Eq3ErE2YeH,informative
918115021661421568,What started California's wildfires? Theories range from arson to downed PG&amp;E power lines  https://t.co/cJNa7xnf7a https://t.co/t9NUQXsUi9,informative
918115475804090368,PG&amp;E Crews Assessing Damage from California #Wildfires https://t.co/gvvCz5BUvL https://t.co/aUm5Gx7Sqj,informative
918187582420332544,RT @capitalpress: California wineries seek to reassure consumers in wake of Napa wildfires. https://t.co/rnz0vkfyKa https://t.co/nRiFrWVIRG,informative
918187636371705856,#Algeria Katabatic winds fan California's wildfires https://t.co/RJnf8D1Gy1 #الجزائر https://t.co/SiywkK9Ow1,informative
918235098591514626,"Wildfires destroy Northern California wineriesMetal
 racks... https://t.co/AY10VfjI5L #News #NewsPhotos #WorldNews https://t.co/VfVwhUy9cm",informative
918235406512074752,21 dead in 'catastrophic' California wildfires https://t.co/1XUMeWl8eE https://t.co/LrOeFAt0ob,informative
918235686091636736,"I officially quit California, I'm sick of these fires. #santarosa #napa #wildfires https://t.co/3ueaWrROtv",not_informative
918236026690265089,Piece of Japanese American History Destroyed by California Wine Country Fire https://t.co/TEBNYQ6FQv https://t.co/5ALdvjGvB0,informative
918236039717801985,CRAZY VIDEO: California deputy drives through fire https://t.co/BG0pQBqZHy https://t.co/MwDpMH5BPd,informative
918236509689479168,"RT @latimes: Column: As California burns, here's what you need to know about fire insurance https://t.co/Q0wXjtwBA9 https://t.co/ia9bt6L4FJ",not_informative
918236795950813185,"Every second counts: With California wildfires raging, a grim reminder to prepare https://t.co/4otMlyREuM https://t.co/ZsV8WdKnBU",informative
918237370536906753,Deadly California wildfires flare up and swallow more homes https://t.co/y7JLilbWud https://t.co/62Fl5qtSuq,informative
918237552271872001,Deadly California wildfires keep growing in size and number: https://t.co/7oSryT1aw1 (from @AP) https://t.co/EmKiPe4th2,informative
918237660988235776,This is the sky rn in Northern California from the massive fire. Smoke got worse and its slightly harder to breath. https://t.co/UhPOqnJj6W,informative
918239233885855745,California wildfires: 21 dead as winds threaten to worsen out-of-control blaze https://t.co/miKj6K73nn https://t.co/w3weinWLJi,informative
918239396989669376,"""California's devastating wildfires and God"" via FOX NEWS https://t.co/gdrxLEuNW9 https://t.co/EnMldx0qp1",informative
918240774462074880,Know your wildfire terminology: Contained versus controlled https://t.co/h9uYR5GFQd https://t.co/HGwchJqn7w,not_informative
918241534302027776,Protect your lungs...it's going to be a dangerous few days  https://t.co/kGxtHt9WtO https://t.co/0UN5Gh7Per,informative
918242189607444480,RT @weatherchannel: NEW: Death toll in California's wildfires has jumped to 21. Details: https://t.co/47RoaZlr4i https://t.co/spzMOuy7KZ,informative
918242805532651520,[New Y. Times. EUA]  California’s Wildfires: Why Have They Been So Destructive? https://t.co/Rr1CVxvIEv vía J.A.M.V https://t.co/6KRPFovyhp,informative
918243601062141952,California wildfires keep growing as flames leave trail of destruction https://t.co/5yUcgk0ylh https://t.co/XCB9N2hQct,informative
918272377976442880,"RT TrevorHughes: #Calistoga, the lovely California hot springs resort town, has been evacuated over wildfire dange… https://t.co/IT9bRVXBm1",informative
918272560848101376,Raining Ash and No Rest: Firefighters Struggle to Contain California Wildfires https://t.co/G6pkvO53lJ #SocialMedia https://t.co/DRUCJ7t6G6,informative
918273286248599552,"We had 5 minutes to escape, victim says https://t.co/0USn4HmfMZ https://t.co/t1c5HQrKBI",informative
918273289197416448,How You Can Help With the #California Fire Relief Efforts https://t.co/Yxc2ybxQph https://t.co/gSRBHfX8Bs,not_informative
918273788143321088,California wildfires force Raiders to alter practice https://t.co/Px5RTcM0XP https://t.co/amUnkq8BIa,informative
918274423349825537,California Wildfires Near Dick Vermeil’s Winery https://t.co/BQZZalNsk1 https://t.co/KRqNWaV66F,informative
918275059365634048,"Dry #Weather could propel #California #Wildfires #Killed: https://t.co/TupDkFWYqy, https://t.co/KJu3eApn1v https://t.co/Pko8VL5Jul",informative
918276213205909504,Half of California is on fire and my flight keeps getting delayed https://t.co/Q4WnsgFOy8,not_informative
918276316251721728,"Pot company donates $40,000 of weed and opens doors to those displaced by wildfire https://t.co/FI4c0Ln0Jt https://t.co/36DWoMPXOM",informative
918276885519331328,Air pollution due to #wildfires in #California is at record highs #climatechange #SantaRosa #AirQuality #environment https://t.co/11JzdX9Xzo,informative
918277978328567809,California governor on wildfires: 'it's not over': California Gov. Jerry Br.. #usa #news https://t.co/vmaeHGxRuD https://t.co/mCrARqdtTI,informative
918278249574043648,This spooky sun courtesy of the worst #wildfires in California’s history. https://t.co/E7i0muM1sA,not_informative
918278426309615617,Goff sympathetic of those affected by California wildfires - ESPN Video #HornsUp  https://t.co/7eYfnMcoy7 https://t.co/GRkQEeWpdk,informative
918278750516793344,RT @Richard_Kadrey: Wrist hurts. California and world are on fire. I'm out of Pepsi. #MoodToday https://t.co/gCT1LiHDXk,not_informative
918278752852955136,B.C. vintner's Signorello Estate winery destroyed in California wildfires https://t.co/rkyHQJRhrw https://t.co/P0Glac7U1d,informative
918279224946982913,"Homes And Lives In Ruins In California Wildfires | NBC Nightly News
https://t.co/yYtQe1X78g https://t.co/0RaKFkc9VY",informative
918279475917332480,An otherworldly sun while California wildfires burn. https://t.co/BxjKlVvq4n,not_informative
918279732285845504,"AIDS infection, Wildfires, pedophiles free at last

What is daily life in California? #Jeopardy https://t.co/CimSmhvwPP",not_informative
918312725813628928,RT @HuffPost: California authorities say wildfires are only getting worse https://t.co/ZJUutllO2D https://t.co/A4wtzawhLg,informative
918312987299012608,RT @azhaayanna: meanwhile california is on fire and it looks like we're living in blade runner. https://t.co/7f0pPHGe8B,not_informative
918312987299012608,RT @azhaayanna: meanwhile california is on fire and it looks like we're living in blade runner. https://t.co/7f0pPHGe8B,not_informative
918313136654049281,RT @newscientist: California’s wildfires powered by perfect storm of fire hazards https://t.co/7l9QzufPCL https://t.co/bB91QLyXmg,informative
918313549318955008,Massive destruction from California wildfires https://t.co/Euoo4wMgwp https://t.co/YoCxmJZg4p,informative
918313986621362178,Winds whip new terror into deadly California wildfires https://t.co/0UPcUXHRND https://t.co/5lFGfeUpLi,informative
918314901172576256,RT @AOC_Security: Entire city of #Calistoga #California under mandatory evacuation order due to fire danger. https://t.co/bLvJWQ748N,informative
918315180085276672,"RT @CBSPhilly: ‘I Lost Everything’: 9-Year-Old Loses Prosthetic Legs In California Wildfires
https://t.co/nXpWI4lu6f https://t.co/ifOuZ6MqLC",informative
918315399397216256,"Cooler #Weather helping tame #California #Wildfires: https://t.co/G5ShMt5W9n, https://t.co/WScFCXQGrd https://t.co/HMFjDBOz1x",informative
918315972976631808,RT @TheStalwart: These photos coming out of California are unreal https://t.co/9L5hoKF1VP https://t.co/1JqXEaDzjb,informative
918315972976631808,RT @TheStalwart: These photos coming out of California are unreal https://t.co/9L5hoKF1VP https://t.co/1JqXEaDzjb,informative
918315972976631808,RT @TheStalwart: These photos coming out of California are unreal https://t.co/9L5hoKF1VP https://t.co/1JqXEaDzjb,informative
918315972976631808,RT @TheStalwart: These photos coming out of California are unreal https://t.co/9L5hoKF1VP https://t.co/1JqXEaDzjb,informative
918316317152890881,Topeka woman worried for loved ones in path of California wildfires https://t.co/qAx5NHResn https://t.co/NC0kBzdUHT,informative
918318861522313216,Jeebus that’s fast https://t.co/NuOICmRdlj https://t.co/o6QozvUsda,not_informative
918318965444825088,"Forecasters say strong winds could fuel California wildfires 
https://t.co/i9PAL4BGxK https://t.co/uvwwRZWbBz",informative
918319107291959296,"Helicopters pluck 42 people, five dogs and cat from brink of California wildfire https://t.co/hXFyqTAESU https://t.co/QWDmAn6GoC",informative
918319244084961280,"#California #Wildfires seen Disneyland | #Idaho #Statesman: https://t.co/rcOsci1byu, https://t.co/QxCYZswDbz https://t.co/CC8J4lswt6",not_informative
918319346945949696,California Is On Fire. Here's How You Can Help. https://t.co/Q8cm6Z6Kdj https://t.co/SVMwPWOeoR,informative
918352577871331328,RT @Pinboard: Some things even California wildfires won't consume: https://t.co/kXFJHk55e7,informative
918352890288152576,"https://t.co/uwZiebRpSR California wildfires: 'We'll figure it out,' mother says amid ruins https://t.co/LEPsoztpkL https://t.co/8RVi7Xxs6M",informative
918353176914427904,RT @thedailybeast: Nearly two dozen dead in California’s massive wildfires https://t.co/5VJpvWYXdq https://t.co/wi9sMkDOhW,informative
918353302970040321,'It looks like a nuclear bomb went off' https://t.co/U6X9hLXYEV https://t.co/q03ij15tKo,not_informative
918353491453558784,RT @fox12oregon: American Red Cross sends more help from Oregon to fire ravaged California. https://t.co/9pFRpEdocC https://t.co/uwT80pVg3B,informative
918354135350616064,"Anyways, I drove through the Redwood Forest then next to the California wildfires https://t.co/yiK5BQh7PF",not_informative
918354135350616064,"Anyways, I drove through the Redwood Forest then next to the California wildfires https://t.co/yiK5BQh7PF",not_informative
918354135350616064,"Anyways, I drove through the Redwood Forest then next to the California wildfires https://t.co/yiK5BQh7PF",informative
918354529153880066,"LIVE: WILDFIRES Outspreading in California, EVACUATION in SONOMA, NAPA Country Wild… https://t.co/IcsskVAJuY https://t.co/DYPxEq57SM",informative
918354932977324033,Family finds Virgin Mary statue still standing after California wildfire destroys home https://t.co/40abPvvlBA https://t.co/sQZ1qsokYg,informative
918355835549601792,"23 dead, hundreds still missing in California as wildfire conditions worsen https://t.co/25qdTWwz8Z https://t.co/vHlToMqkKf",informative
918356075782463488,California districts wiped out by wildfires https://t.co/7m73VLEY0W https://t.co/vLoSdxe7rO,informative
918356318955728896,Event at former Russian settlement of Fort Ross cancelled due to wildfires in California - https://t.co/kEdrACafFT https://t.co/Q8uosRbYz2,informative
918357597735895040,from VICE News:California's Wildfires Destroyed Entire Neighborhoods (HBO) https://t.co/9mnvQ40ivU https://t.co/bGYwFkRjFC,informative
918358890302947328,Sonoma and Napa Wineries Damaged by California Wildfires: Updated List https://t.co/QjZhtqshU7 https://t.co/onyQongBhn,informative
918359423961223168,RT @NBCNews: Fire weather to persist as crews battle deadly California blazes https://t.co/vp4LU9FLVi https://t.co/monrkmj5VE,informative
918360152255983618,USA: Napa Valley vineyards and wineries hit hard by California wildfires https://t.co/xuK5R1ki6Q https://t.co/1t0xx5Q1FE,informative
918363176588083200,"California: Basically on fire
Internet: 90'S MC DONALDS SAAAUUUUUCE https://t.co/Vhq4kp0kfB",not_informative
918390119412924416,California removes artifacts from historic Spanish Mission as fire nears https://t.co/OtisX4bPHG https://t.co/e6PeXNyLkf,informative
918391582197510144,#Deadly and #Vast #California #Wildfires could #Gain #Momentu... - https://t.co/zsbsJYUG1d - #News https://t.co/r5Fnj7Wb2I,informative
918392155932065793,California wildfire 'could get worse before it gets better' https://t.co/Ct5VbWMD80 https://t.co/dt5dgpt47D,informative
918394689107226624,"Click HERE▶️https://t.co/TmuGDqOX3C
#EU #News #EuropeUnion
➡️In pictures: California wine country wildfires https://t.co/U1CAFlBMqv",informative
918394712842735616,"#News via #FOXNEWS ""California wildfires make searching for missing tough"" https://t.co/P5bFKQ6hIQ https://t.co/01qlbznzYt",informative
919562294924840961,The home of #Peanuts creator Charles Schulz has been lost in the California wildfires https://t.co/RFEeeEPBP6 https://t.co/012vDmsYl0,informative
919562538353795076,Crews sift ruins for traces of wildfire victims https://t.co/a3vk0oGfON https://t.co/Y4OkSSHqAj,informative
919562679404003328,RT @CCTV: 23 people killed in wildfires sweeping the Bay Area in California https://t.co/j5ggOPMRNY,informative
919562679404003328,RT @CCTV: 23 people killed in wildfires sweeping the Bay Area in California https://t.co/j5ggOPMRNY,informative
919562679404003328,RT @CCTV: 23 people killed in wildfires sweeping the Bay Area in California https://t.co/j5ggOPMRNY,informative
919562679404003328,RT @CCTV: 23 people killed in wildfires sweeping the Bay Area in California https://t.co/j5ggOPMRNY,informative
919562784085442560,Many American Indian Families Suffer Losses from Wildfires that Hit California https://t.co/6SEtPkBnRc https://t.co/gOjubqOzRN,informative
919562980370604032,RT @WESH: Woman at Las Vegas shooting loses California home to wildfires https://t.co/gx8RFFs4NB https://t.co/csKwrMdCSt,informative
919563060397740032,Don’t expect the crooked #CPUC to hold #PG&amp;E accountable for Northern California’s wildfires https://t.co/VGFnUFKzos https://t.co/bBPmfwXRCt,informative
919563091406286848,"RT @koat7news: Heartbreaking: 14,000 evacuees from California wildfires return home https://t.co/ld4FUdwrOR https://t.co/lbTZT4U0Tz",informative
919563224152006656,Wildfires now up to 100 miles wide as death toll reaches 40 https://t.co/uWKJEjHfo6 https://t.co/kkVEysStay,informative
919563306356101120,(Buzzfeed):#Workers Say A #California Retirement Community Left Its Elderly Residents.. https://t.co/9SRTOY3rBd https://t.co/PNJ0xgBzkg,informative
919563526825377792,"California marijuana harvest jeopardized by wildfires...
https://t.co/GwmB19gwEZ https://t.co/3e1tTpi5HI",informative
919564784537804800,#EarthChanges California wildfires visible from outer space - Bemidji Pioneer https://t.co/HXJHF9BFO6 via #hng #news https://t.co/aq3sjHvTjq,not_informative
919565833596125184,RT @9NEWS: Amazing! Family dog emerges alive amid California wildfire aftermath https://t.co/IqP8LJyCi4 https://t.co/g077HIxGgz,not_informative
919565905872474112,A mountain fire caused the sky to go wild last night. Let us not forgot those in California who have lost it all. https://t.co/rjW3YUUE9M,informative
919566012604874754,RT @CringeyPops: tf california why don't you just turn off fire spreads lol y'all dumb https://t.co/HlViwPh5eq,not_informative
919566012604874754,RT @CringeyPops: tf california why don't you just turn off fire spreads lol y'all dumb https://t.co/HlViwPh5eq,informative
919566772528865281,&amp;apos;Nobody trains for this&amp;apos;: Crews sift California wildfire ruins for traces… https://t.co/AqmtV4VwhJ https://t.co/J8FPoGWrfI,informative
919570320381505536,'A horror no one could have imagined': California wildfires kill 40 https://t.co/PjNR4fVX4g https://t.co/1iE5hmPDuC,informative
919571896672206848,Couple miraculously survived California wildfire by spending 6 hours in neighbor's pool https://t.co/4GkwoSIuWx https://t.co/dBSIQ7Fl7p,informative
919573605700083713,"Slideshow: Wildfires ravage California, melting cars, destroying homes https://t.co/DAs1N0lMbR https://t.co/GvnbxrsKFG",informative
919573757567651841,"reuters|California 'horror' fires burn on, 40 dead in one week|https://t.co/b2C0hvHQoo https://t.co/AzJawyOKER",informative
919573866003001344,"Northern California residents return home to find houses destroyed by wildfires
https://t.co/Cl6XuIr67u https://t.co/nMcpIiq7Bo",informative
919574161395036161,How are the California Wildfires Affecting the Marijuana Crops? | https://t.co/cqglXFGVpW #FloridaMedCard #Florid... https://t.co/g5svfg5EZS,informative
919574683934183424,A selection of Sunday front pages focusing on the California wildfires. https://t.co/825Sff9XT6,not_informative
919575390028468225,Family Reunited As Dog Survives California Wildfire:https://t.co/2ZyKdjCIwD https://t.co/hjVrh8Y9tR,informative
919575878241280000,RT @Rotary: Rotary members are working together to respond to wildfires in California.  https://t.co/h8ph0JNtof https://t.co/KmN3eAsu3f,informative
919575920775696384,California wildfires jeopardize family run vineyards https://t.co/ivUrX7WZeH https://t.co/TlRkcSsIPh,informative
919576955523096578,California wildfires have been devastatingly arbitrary. Some houses stand amid a sea of ash. https://t.co/Txb1VTpr6b https://t.co/qKbOGVixJ0,informative
919577456587264000,"Forty dead, neighborhoods burned to ash in California fires https://t.co/CoKHoVuWjw #USNews #USRC https://t.co/84x4QFsbrm",informative
919578094398144513,"During our Summer long research on the #IRCURVE
The Great Basin Inhale and Exhale was noted
https://t.co/XTZmqqpZOl https://t.co/hHkjPqvSqw",not_informative
919578094398144513,"During our Summer long research on the #IRCURVE
The Great Basin Inhale and Exhale was noted
https://t.co/XTZmqqpZOl https://t.co/hHkjPqvSqw",not_informative
