,tweet_id,tweet_text,text_info,KMeans(n_clusters=2),Birch(n_clusters=2),AgglomerativeClustering(),ensemble
306,917999332728688640,OMFG literally almost all of California is on fire SOS ὡ3ὡ3ὡ3ὡ3 https://t.co/Ed77ztrJPh,1,0.0,0,0,0
307,917999457014226944,TONIGHT: The heavy cost of California's fire crisis. https://t.co/K39UGYtyjG,1,0.0,0,0,0
308,917999741434286080,California: Smoke advisory from wildfires extended another day in Bay Area https://t.co/QkyoDLtTMv https://t.co/4vTMR2iqXk,1,1.0,1,1,1
309,918001973680574464,17 now known to be dead in California wildfires https://t.co/qmZ04t4yXG #HeartNews https://t.co/WwKcT5Mnwp,1,1.0,1,1,1
310,918001984153833472,California Wildfire: Officials Say Fire Still Active (US CBS) https://t.co/TsHkaBdV9Q https://t.co/uhDHy9VfHT,1,1.0,1,1,1
311,918001996698980353,"Disneyland takes on eerie, orange glow amid Southern California wildfire https://t.co/9HZsAJIJs1 https://t.co/p90RStHMo9",1,1.0,1,1,1
312,918002044153233408,"The Latest: #SouthernCalifornia #Fire 40 percent contained: https://t.co/jES1vXfQbU, https://t.co/pfUCIAhERA https://t.co/kojMmtDH62",1,1.0,1,1,1
313,918005485030092800,Central California Sunset tonight.. Lots of wildfire smoke to punch up the color pallet.. https://t.co/QfLxujGF72,0,0.0,0,0,0
314,918008272363368448,"#NAPA #California #wildfires HORRIBLE,  NO WORDS, why destroy our beautiful #Planet ? https://t.co/UvQgobCrys",1,0.0,0,0,0
315,918008803530039296,Wildfires in N California by @ESA_EO @CopernicusEU Sentinel 2- image from Oct.10 via #SentinelHub https://t.co/tnJPyyawpP,1,0.0,0,0,0
316,918009429584355328,California wildfires reduces years-long dreams to embers https://t.co/jGXxhQeUmB https://t.co/XrA8rxcmjL,1,1.0,1,1,1
317,918009550409752576,"Fast-moving wildfires devour buildings, spur evacuations in Northern California https://t.co/d9nCGjb1j4 https://t.co/xwiGWsylbD",1,1.0,1,1,1
318,918010136072945664,"Images from Space show the true devastation of California's Wildfires
https://t.co/CE4qsS1XUT https://t.co/h9ZAZmWFjy",1,1.0,1,1,1
319,918010136072945664,"Images from Space show the true devastation of California's Wildfires
https://t.co/CE4qsS1XUT https://t.co/h9ZAZmWFjy",1,1.0,1,1,1
320,918013344006602752,"17 Dead, More Than Hundred Missing As California Fire Goes Out Of Control https://t.co/5fBbO0898W https://t.co/IlGAdWGlPX",1,1.0,1,1,1
321,918015310992674816,Death toll from California wildfires reaches 17: https://t.co/HGGIK3cB3V https://t.co/tzKnyzpEiD,1,1.0,1,1,1
322,918016941683560448,Company Helps Coordinate Air Attack On California Wildfires https://t.co/X8MLnqjdFy https://t.co/6kN9cNTgxj,1,1.0,1,1,1
323,918020878633332736,Drone footage shows devastation caused by California fire – video https://t.co/Yq9G1ozCLe https://t.co/oPkgYwU4x3,1,1.0,1,1,1
324,918021142815952897,California wildfires force Congress to consider funding reforms – Washington Examiner https://t.co/CQMSGzxjWg https://t.co/zt0bhAQwsl,0,1.0,1,1,1
325,918021529614434306,101117 #NAPA #SONOMA Counties MORE/CALIFORNIA ON FIRE = BEG. OF GOD'S JUDGMENT . . . &gt;  https://t.co/f3fTyc6JpF https://t.co/B7gbQSQCqQ,0,1.0,1,1,1
326,918031205551034368,The Oak residents go home after fleeing the ravaged canyon of Fire 2;… https://t.co/n6dQENoJpN https://t.co/cBvuI8XeYe,1,1.0,1,1,1
327,918031214560215042,WATCH: Police helicopter flies over ferocious California wildfire https://t.co/tiAEO4xjtC https://t.co/zEaln1wnRr,1,1.0,1,1,1
328,918035671280893953,"There are things more important than soccer today. 
https://t.co/M4RICzDCHG https://t.co/93j06o8GGw",0,1.0,1,1,1
329,918036711644565506,California wildfire burning golf course day after PGA Tour event finished there over the weekend. https://t.co/xwf5jpiW1N,1,0.0,0,0,0
330,918038709718716417,California Wildfires Testing Medical Resources As Victims Leave Meds Behind https://t.co/ptpV34NHSG https://t.co/lrovACz9M4,1,1.0,1,1,1
331,918041990008328192,Anxious California vintners assess damage after wildfires – Houston Chronicle https://t.co/XdqFc3gNNj https://t.co/d7C34x959e,1,1.0,1,1,1
332,918043159048966144,"The California wildfires aren’t just bad news for wine—weed is in danger, too https://t.co/GX7NNw0ccK https://t.co/ApHoZtAUAP",0,1.0,1,1,1
333,918045067293716480,Apocalyptic inferno cloaks Disneyland in spooky haze as California fire rages https://t.co/P0BpNHW9pL https://t.co/oiKaA4zaWJ,1,1.0,1,1,1
334,918046279120408576,The devastating #wildfires in California still not letting up. Details right now at 5:30 #ABC11 https://t.co/61S0Rb0lbu,1,0.0,0,0,0
335,918046279120408576,The devastating #wildfires in California still not letting up. Details right now at 5:30 #ABC11 https://t.co/61S0Rb0lbu,1,0.0,0,0,0
336,918047357211742208,"VIDEO: North Bay #Fire #Tragedies bring out best in: https://t.co/DVrmGMtmWX, https://t.co/pfUCIAhERA https://t.co/oJaw8WWeJM",1,1.0,1,1,1
337,918048338385104897,Wildfires kill 17 in California wine country https://t.co/yPAwVliltF #Business #Markets #News https://t.co/eWwYERlDqR,1,1.0,1,1,1
338,918050688541822976,California Wildfires Leave One Familiar Lifeline: Radio. https://t.co/o67ReaBIe7 https://t.co/rWY1PHYBz8 https://t.co/UIPaGt2Py0,1,1.0,1,1,1
339,918051050220765184,A snapshot of fire and smoke in California and southern Oregon. Go here for a dynamic view https://t.co/14Y2t3YAtv https://t.co/iMxStqlX3r,1,1.0,1,1,1
340,918051144454344704,RT @ewnupdates: [WATCH] Dozens missing in California wildfire https://t.co/Y05vfbgqHj https://t.co/P841AnzoNX,1,1.0,1,1,1
341,918052612804505600,"California fire: 15 dead, 150 others still missing https://t.co/4yj30iguq2 #News #Nigeria https://t.co/Fw65rWrsVR",1,1.0,1,1,1
342,918052949078761473,California Conservation Corps Responds to Call for Support In Fighting Statewide Outbreak… https://t.co/3aw6SsUqDB https://t.co/4q5TvLAYNq,1,1.0,1,1,1
343,918053549912838144,@NASA Imagery Of Wildfires Burning In California - 17 Dead &amp; Numerous Wineries Burned Down @MacCocktail https://t.co/z9vcf0HKka,1,0.0,0,0,0
344,918056566334599168,Grove City native says her husband's family got hit by California wildfires https://t.co/tYDxOnZvmb https://t.co/T0ErTOLB5z,1,1.0,1,1,1
345,918058954718035968,Watch the mighty ‘747 SuperTanker’ take on California’s wildfires https://t.co/2y7GN8pcEf #digital #maketing https://t.co/iIOG5lLQbT,1,1.0,1,1,1
346,918059058074210304,A few aquatic survivors of California's wildfires provide some solace for one homeowner. https://t.co/d7sm4C4iLV,1,0.0,0,0,0
347,918060571517480960,"Wildfires hits #California

#BRupdates #fire #injuries https://t.co/AphMxZYLEe",1,0.0,0,0,0
348,918060571517480960,"Wildfires hits #California

#BRupdates #fire #injuries https://t.co/AphMxZYLEe",1,0.0,0,0,0
349,918060571517480960,"Wildfires hits #California

#BRupdates #fire #injuries https://t.co/AphMxZYLEe",1,0.0,0,0,0
350,918061962721939456,Prayers go out to those impacted by the California wildfires ❤️ὤFἿCὊA https://t.co/1fzo4U2BDP,1,0.0,1,1,1
351,918062929634770944,"5 things for October 11: California wildfires, Harvey Weinstein, Catalonia https://t.co/UAadazectg https://t.co/MjrXcQQkNe",1,1.0,1,1,1
352,918065827047407616,(Evening Standard):#Harrowing pictures show devastation after #California wildfires left.. https://t.co/y161J5SkxA https://t.co/tTLV8mdT4f,1,1.0,1,1,1
353,918071206984781825,California wildfires kill couple married 75 years: 'They went together' - https://t.co/Lh7nJAyPht https://t.co/c3g6mjQ3N7,1,1.0,1,1,1
354,918075238939635712,ὝE Wildfires Wreak Havoc on California’s $58 Billion Wine Industry https://t.co/SR4qQ0qDm6 @BloombergNEF https://t.co/q5h3ahGhZC,1,1.0,1,1,1
355,918075669048938496,"California wildfires: ""Like somebody dropped a bomb on our lives"" https://t.co/Gpw1c8Iq41 https://t.co/Yz4z5FYTAK",0,1.0,1,1,1
356,918076997036924928,"RT AFPphoto: ἟A἟8  Thousands evacuate as California wildfires kill 10 ὏7 Frederic J.Brown 
JoshEdelson Robyn_Beck #AFP https://t.co/z9JDNDefmz",1,0.0,0,0,0
357,918077527226118144,"Anaheim Hills, it was a big fire, California Fire Department did great job. https://t.co/y6dLn9O3rt",1,0.0,0,0,0
358,918082568322408449,What started California’s most destructive wildfire ever? https://t.co/UwcLVlL7dk https://t.co/jWiMsr6ksF,1,1.0,1,1,1
359,918082606545039360,"California wildfires: 180 people still unaccounted for; 2,000 structures burned https://t.co/hnoKRPgkzy https://t.co/57fPOy7IFZ",1,1.0,1,1,1
360,918082701592276993,UPDATE: Firefighters now say 17 people have died from the ongoing California wildfires. https://t.co/A5fu9xiHaz https://t.co/y2UaDxfRYK,1,1.0,0,1,1
361,918082866717786114,"#California #wildfires Wow!, what a crazy month in the States
https://t.co/8gghVTwOQ2 https://t.co/SQ3W32jXZm",0,1.0,1,1,1
362,918084328734756864,"Dr. Jim Denison: California Wildfires, Whose Door Will You Knock On Today? https://t.co/0yTKdwLl8g https://t.co/xP68QWCiEk",0,1.0,1,1,1
363,918085982234316800,A Fire Weather Warning is back in effect for most of nothern California. #47weather https://t.co/1GS8kQdkFc,1,0.0,0,0,0
364,918086493134098432,California wildfires kills couple aged 100 and 99 ‘too frail to escape home  https://t.co/WiowFxbt0S https://t.co/t8FJAlB6Sn,1,1.0,1,1,1
365,918087716050530304,The 'perfect storm' that caused the wildfires https://t.co/uMar6x8k8m #SocialMedia https://t.co/6yIDuVftXi,1,1.0,1,1,1
366,918091371096846338,"U.S. House panel approves $36.5 billion for hurricane, wildfire relief https://t.co/ezsmq75umI https://t.co/nMd138gXPN",0,1.0,1,1,1
367,918090018190655488,Drone captures stunning video of widespread devastation of California wildfires https://t.co/3YQ6sUeBSn https://t.co/DBLfX5VcGH,1,1.0,1,1,1
368,918091937449758721,"Eye Opener: Massive wildfires devastate California
https://t.co/X4cIgEQG5t https://t.co/9ysUWkZCVY",1,1.0,1,1,1
369,918094880072663041,Fire map shows mammoth scale of infernos gripping California https://t.co/dy3BPvtrc8 https://t.co/2CvMpOOMkm,1,1.0,1,1,1
370,918095131689013248,Bottles sucked dry of wine among charred California wildfire remains https://t.co/1mMjyNsORv https://t.co/h4BXDYyLvd,1,1.0,1,1,1
371,918095867218817026,GoFundMe Dedicates Crowdfunding Section to California Wildfire Relief https://t.co/MenKN12ozy https://t.co/jQgstM3qMn,1,1.0,1,1,1
372,918097508399828992,@realDonaldTrump Not everyone gets to stand...and California is on fire. You might want to mention that #Moron https://t.co/ZBE0lO2piv,0,0.0,0,0,0
373,918097889162940422,Media Confirmations about Wildfires in California predicted by Clairvoyant Dimitrinka… https://t.co/QkavSexnx5 https://t.co/7V6ehC5efd,0,1.0,1,1,1
374,918100629922504704,#California fire photos show intensity of devastation https://t.co/9XBoPEjdsW https://t.co/UajrbwfXWr,1,1.0,1,1,1
375,918101427817537537,"Henry Cejudo: The medal was just an object, I’m just happy to be alive : https://t.co/12QaNl156N https://t.co/bsVpwWKS60",0,1.0,1,1,1
376,918101542984658945,"California wildfires put $65bn of property at risk, red flag warnings raised https://t.co/wqGHavuvLm https://t.co/xyGqkqnnr1",1,1.0,1,1,1
377,918101705920827392,"Thoughts for California: Growing up there, wildfires bring back vivid memories https://t.co/olcULo7Rxo https://t.co/ZkKLpwaWtE",1,1.0,1,1,1
378,918101737835319297,"No wonder California is On Fire! GOD is ashamed of California!  
https://t.co/KPWM4mOtye https://t.co/4LxtnnwZDX",1,1.0,0,0,1
379,918102877981364226,RT @monroealy: @KaylaKumari I was keeping people up to date on my evacuation status in a California fire crisis https://t.co/D6KJgYnUYu,1,0.0,0,0,0
380,918103883158867968,RT @kloveCRC: Day 2 of our Crisis Response Training with California Fire Chaplain Association. http://t.co/UxPWXPpfCQ,1,0.0,0,0,0
381,918103951488188416,Former pro Levi Leipheimer's house destroyed in California wildfires | https://t.co/hiKOkpgUtT https://t.co/vrcbbYob7W,1,1.0,1,1,1
382,918104972268535810,"#CaliforniaWildfires so awful! My heart goes out to all affected
https://t.co/XJTP0gMwQd https://t.co/yxz1NMZoOr",0,1.0,1,1,1
383,918104972268535810,"#CaliforniaWildfires so awful! My heart goes out to all affected
https://t.co/XJTP0gMwQd https://t.co/yxz1NMZoOr",0,1.0,1,1,1
384,918105765319028736,Deadly California wildfire victims include couple wed 75 years https://t.co/Lgl4LKl6Ci https://t.co/QC1v9v5fva,1,1.0,1,1,1
385,918106428434300929,"#California #Wildfires Kill 15; #Trump Declares Major #Disaster
https://t.co/kPyNQ5vorB https://t.co/hKsCo92GvT",1,1.0,1,1,1
386,918106736019591169,LIVE: California wildfires claim 17 lives - $13.1T property value at risk  https://t.co/FipUC7gDCf https://t.co/1ZwZXqAOhE,1,1.0,1,1,1
387,918108362973335555,"Read latest blog on #TheSalvationArmy s response to the California Wildfires
 https://t.co/8w8Z6EFjKr https://t.co/BYYOG3qzxa",1,1.0,1,1,1
388,918108612869754883,Wiretap | Wet winter and record-breaking summer heat combine to leave California in flames: https://t.co/EwCOxpYgXY https://t.co/povqsBkHVZ,1,1.0,0,1,1
389,918109126307311619,Lord we pray you give mercy on California and ease the winds today so firemen can get a handle of this fire. https://t.co/uZ2WUWQUWq,1,0.0,0,0,0
390,918109505690456064,https://t.co/tkFri2ZTlc CALIFORNIA BURNING DOWN DOWN DOWN https://t.co/NwNM2iDmZS,1,1.0,1,1,1
391,918109951863635968,Photo Of The Day: Wildfires Running Amok In California https://t.co/pAdxwycVQ8 https://t.co/TOx5dSoDwY,1,1.0,1,1,1
392,918110217023442944,Seen From Above: Entire California Communities Reduced to Ash https://t.co/KNyyjddSnZ https://t.co/L5fbBgju05,1,1.0,1,1,1
393,918111339389825025,California fire chief among those who lost home in wine country wildfires https://t.co/8kT40lws3r https://t.co/heEv6i5atx,1,1.0,1,1,1
394,918111395555749893,California fires: How this picture of a cat sums up the horror of wildfires sweeping USA https://t.co/034ERmQ5k1 https://t.co/u2fSW0U2gD,1,1.0,1,1,1
395,918112104070156288,Northern California #Wildfire Interactive Map https://t.co/G3EriwqIi2 #Esri #GIS #Waze https://t.co/3LWrwaWNaG,1,1.0,1,1,1
396,918112790237274112,We got 4 cities on this bitch California is really on fire......oh wait https://t.co/cCtZvFnEKC,0,0.0,0,0,0
397,918112951592280064,"RT @tomstandage: Wow. ""Fallout""-like post-apocalyptic scene in Santa Rosa after wildfire https://t.co/m1n0kwmZ5O https://t.co/zoO7iBmN5W",1,1.0,0,1,1
398,918114251574857728,California wildfires latest: 'Red alert' issued as weather conditions likely to fan flames https://t.co/ztc2qpHMq5 https://t.co/Eq3ErE2YeH,1,1.0,1,1,1
399,918115021661421568,What started California's wildfires? Theories range from arson to downed PG&amp;E power lines  https://t.co/cJNa7xnf7a https://t.co/t9NUQXsUi9,1,1.0,1,1,1
400,918115475804090368,PG&amp;E Crews Assessing Damage from California #Wildfires https://t.co/gvvCz5BUvL https://t.co/aUm5Gx7Sqj,1,1.0,1,1,1
401,918187582420332544,RT @capitalpress: California wineries seek to reassure consumers in wake of Napa wildfires. https://t.co/rnz0vkfyKa https://t.co/nRiFrWVIRG,1,1.0,1,1,1
402,918187636371705856,#Algeria Katabatic winds fan California's wildfires https://t.co/RJnf8D1Gy1 #الجزائر https://t.co/SiywkK9Ow1,1,1.0,1,1,1
403,918235098591514626,"Wildfires destroy Northern California wineriesMetal
 racks... https://t.co/AY10VfjI5L #News #NewsPhotos #WorldNews https://t.co/VfVwhUy9cm",1,1.0,1,1,1
404,918235406512074752,21 dead in 'catastrophic' California wildfires https://t.co/1XUMeWl8eE https://t.co/LrOeFAt0ob,1,1.0,1,1,1
405,918235686091636736,"I officially quit California, I'm sick of these fires. #santarosa #napa #wildfires https://t.co/3ueaWrROtv",0,0.0,0,0,0
406,918236026690265089,Piece of Japanese American History Destroyed by California Wine Country Fire https://t.co/TEBNYQ6FQv https://t.co/5ALdvjGvB0,1,1.0,1,1,1
407,918236039717801985,CRAZY VIDEO: California deputy drives through fire https://t.co/BG0pQBqZHy https://t.co/MwDpMH5BPd,1,1.0,1,1,1
408,918236509689479168,"RT @latimes: Column: As California burns, here's what you need to know about fire insurance https://t.co/Q0wXjtwBA9 https://t.co/ia9bt6L4FJ",0,1.0,1,1,1
409,918236795950813185,"Every second counts: With California wildfires raging, a grim reminder to prepare https://t.co/4otMlyREuM https://t.co/ZsV8WdKnBU",1,1.0,1,1,1
410,918237370536906753,Deadly California wildfires flare up and swallow more homes https://t.co/y7JLilbWud https://t.co/62Fl5qtSuq,1,1.0,1,1,1
411,918237552271872001,Deadly California wildfires keep growing in size and number: https://t.co/7oSryT1aw1 (from @AP) https://t.co/EmKiPe4th2,1,1.0,1,1,1
412,918237660988235776,This is the sky rn in Northern California from the massive fire. Smoke got worse and its slightly harder to breath. https://t.co/UhPOqnJj6W,1,0.0,0,0,0
413,918239233885855745,California wildfires: 21 dead as winds threaten to worsen out-of-control blaze https://t.co/miKj6K73nn https://t.co/w3weinWLJi,1,1.0,1,1,1
414,918239396989669376,"""California's devastating wildfires and God"" via FOX NEWS https://t.co/gdrxLEuNW9 https://t.co/EnMldx0qp1",1,1.0,1,1,1
415,918240774462074880,Know your wildfire terminology: Contained versus controlled https://t.co/h9uYR5GFQd https://t.co/HGwchJqn7w,0,1.0,1,1,1
416,918241534302027776,Protect your lungs...it's going to be a dangerous few days  https://t.co/kGxtHt9WtO https://t.co/0UN5Gh7Per,1,1.0,1,1,1
417,918242189607444480,RT @weatherchannel: NEW: Death toll in California's wildfires has jumped to 21. Details: https://t.co/47RoaZlr4i https://t.co/spzMOuy7KZ,1,1.0,1,1,1
418,918242805532651520,[New Y. Times. EUA]  California’s Wildfires: Why Have They Been So Destructive? https://t.co/Rr1CVxvIEv vía J.A.M.V https://t.co/6KRPFovyhp,1,1.0,1,1,1
419,918243601062141952,California wildfires keep growing as flames leave trail of destruction https://t.co/5yUcgk0ylh https://t.co/XCB9N2hQct,1,1.0,1,1,1
420,918272377976442880,"RT TrevorHughes: #Calistoga, the lovely California hot springs resort town, has been evacuated over wildfire dange… https://t.co/IT9bRVXBm1",1,0.0,0,0,0
421,918272560848101376,Raining Ash and No Rest: Firefighters Struggle to Contain California Wildfires https://t.co/G6pkvO53lJ #SocialMedia https://t.co/DRUCJ7t6G6,1,1.0,1,1,1
422,918273286248599552,"We had 5 minutes to escape, victim says https://t.co/0USn4HmfMZ https://t.co/t1c5HQrKBI",1,1.0,1,1,1
423,918273289197416448,How You Can Help With the #California Fire Relief Efforts https://t.co/Yxc2ybxQph https://t.co/gSRBHfX8Bs,0,1.0,1,1,1
424,918273788143321088,California wildfires force Raiders to alter practice https://t.co/Px5RTcM0XP https://t.co/amUnkq8BIa,1,1.0,1,1,1
425,918274423349825537,California Wildfires Near Dick Vermeil’s Winery https://t.co/BQZZalNsk1 https://t.co/KRqNWaV66F,1,1.0,1,1,1
426,918275059365634048,"Dry #Weather could propel #California #Wildfires #Killed: https://t.co/TupDkFWYqy, https://t.co/KJu3eApn1v https://t.co/Pko8VL5Jul",1,1.0,1,1,1
427,918276213205909504,Half of California is on fire and my flight keeps getting delayed https://t.co/Q4WnsgFOy8,0,0.0,0,0,0
428,918276316251721728,"Pot company donates $40,000 of weed and opens doors to those displaced by wildfire https://t.co/FI4c0Ln0Jt https://t.co/36DWoMPXOM",1,1.0,1,1,1
429,918276885519331328,Air pollution due to #wildfires in #California is at record highs #climatechange #SantaRosa #AirQuality #environment https://t.co/11JzdX9Xzo,1,0.0,0,0,0
430,918277978328567809,California governor on wildfires: 'it's not over': California Gov. Jerry Br.. #usa #news https://t.co/vmaeHGxRuD https://t.co/mCrARqdtTI,1,1.0,1,1,1
431,918278249574043648,This spooky sun courtesy of the worst #wildfires in California’s history. https://t.co/E7i0muM1sA,0,0.0,0,0,0
432,918278426309615617,Goff sympathetic of those affected by California wildfires - ESPN Video #HornsUp  https://t.co/7eYfnMcoy7 https://t.co/GRkQEeWpdk,1,1.0,1,1,1
433,918278750516793344,RT @Richard_Kadrey: Wrist hurts. California and world are on fire. I'm out of Pepsi. #MoodToday https://t.co/gCT1LiHDXk,0,0.0,1,0,1
434,918278752852955136,B.C. vintner's Signorello Estate winery destroyed in California wildfires https://t.co/rkyHQJRhrw https://t.co/P0Glac7U1d,1,1.0,1,1,1
435,918279224946982913,"Homes And Lives In Ruins In California Wildfires | NBC Nightly News
https://t.co/yYtQe1X78g https://t.co/0RaKFkc9VY",1,1.0,1,1,1
436,918279475917332480,An otherworldly sun while California wildfires burn. https://t.co/BxjKlVvq4n,0,0.0,0,0,0
437,918279732285845504,"AIDS infection, Wildfires, pedophiles free at last

What is daily life in California? #Jeopardy https://t.co/CimSmhvwPP",0,0.0,0,0,0
438,918312725813628928,RT @HuffPost: California authorities say wildfires are only getting worse https://t.co/ZJUutllO2D https://t.co/A4wtzawhLg,1,1.0,1,1,1
439,918312987299012608,RT @azhaayanna: meanwhile california is on fire and it looks like we're living in blade runner. https://t.co/7f0pPHGe8B,0,0.0,0,0,0
440,918312987299012608,RT @azhaayanna: meanwhile california is on fire and it looks like we're living in blade runner. https://t.co/7f0pPHGe8B,0,0.0,0,0,0
441,918313136654049281,RT @newscientist: California’s wildfires powered by perfect storm of fire hazards https://t.co/7l9QzufPCL https://t.co/bB91QLyXmg,1,1.0,1,1,1
442,918313549318955008,Massive destruction from California wildfires https://t.co/Euoo4wMgwp https://t.co/YoCxmJZg4p,1,1.0,1,1,1
443,918313986621362178,Winds whip new terror into deadly California wildfires https://t.co/0UPcUXHRND https://t.co/5lFGfeUpLi,1,1.0,1,1,1
444,918314901172576256,RT @AOC_Security: Entire city of #Calistoga #California under mandatory evacuation order due to fire danger. https://t.co/bLvJWQ748N,1,0.0,0,0,0
445,918315180085276672,"RT @CBSPhilly: ‘I Lost Everything’: 9-Year-Old Loses Prosthetic Legs In California Wildfires
https://t.co/nXpWI4lu6f https://t.co/ifOuZ6MqLC",1,1.0,1,1,1
446,918315399397216256,"Cooler #Weather helping tame #California #Wildfires: https://t.co/G5ShMt5W9n, https://t.co/WScFCXQGrd https://t.co/HMFjDBOz1x",1,1.0,1,1,1
447,918315972976631808,RT @TheStalwart: These photos coming out of California are unreal https://t.co/9L5hoKF1VP https://t.co/1JqXEaDzjb,1,1.0,1,1,1
448,918315972976631808,RT @TheStalwart: These photos coming out of California are unreal https://t.co/9L5hoKF1VP https://t.co/1JqXEaDzjb,1,1.0,1,1,1
449,918315972976631808,RT @TheStalwart: These photos coming out of California are unreal https://t.co/9L5hoKF1VP https://t.co/1JqXEaDzjb,1,1.0,1,1,1
450,918315972976631808,RT @TheStalwart: These photos coming out of California are unreal https://t.co/9L5hoKF1VP https://t.co/1JqXEaDzjb,1,1.0,1,1,1
451,918316317152890881,Topeka woman worried for loved ones in path of California wildfires https://t.co/qAx5NHResn https://t.co/NC0kBzdUHT,1,1.0,1,1,1
452,918318861522313216,Jeebus that’s fast https://t.co/NuOICmRdlj https://t.co/o6QozvUsda,0,1.0,1,1,1
453,918318965444825088,"Forecasters say strong winds could fuel California wildfires 
https://t.co/i9PAL4BGxK https://t.co/uvwwRZWbBz",1,1.0,1,1,1
454,918319107291959296,"Helicopters pluck 42 people, five dogs and cat from brink of California wildfire https://t.co/hXFyqTAESU https://t.co/QWDmAn6GoC",1,1.0,1,1,1
455,918319244084961280,"#California #Wildfires seen Disneyland | #Idaho #Statesman: https://t.co/rcOsci1byu, https://t.co/QxCYZswDbz https://t.co/CC8J4lswt6",0,1.0,1,1,1
456,918319346945949696,California Is On Fire. Here's How You Can Help. https://t.co/Q8cm6Z6Kdj https://t.co/SVMwPWOeoR,1,1.0,1,1,1
457,918352577871331328,RT @Pinboard: Some things even California wildfires won't consume: https://t.co/kXFJHk55e7,1,0.0,0,0,0
458,918352890288152576,"https://t.co/uwZiebRpSR California wildfires: 'We'll figure it out,' mother says amid ruins https://t.co/LEPsoztpkL https://t.co/8RVi7Xxs6M",1,1.0,1,1,1
459,918353176914427904,RT @thedailybeast: Nearly two dozen dead in California’s massive wildfires https://t.co/5VJpvWYXdq https://t.co/wi9sMkDOhW,1,1.0,1,1,1
460,918353302970040321,'It looks like a nuclear bomb went off' https://t.co/U6X9hLXYEV https://t.co/q03ij15tKo,0,1.0,1,1,1
461,918353491453558784,RT @fox12oregon: American Red Cross sends more help from Oregon to fire ravaged California. https://t.co/9pFRpEdocC https://t.co/uwT80pVg3B,1,1.0,1,1,1
462,918354135350616064,"Anyways, I drove through the Redwood Forest then next to the California wildfires https://t.co/yiK5BQh7PF",0,0.0,0,0,0
463,918354135350616064,"Anyways, I drove through the Redwood Forest then next to the California wildfires https://t.co/yiK5BQh7PF",0,0.0,0,0,0
464,918354135350616064,"Anyways, I drove through the Redwood Forest then next to the California wildfires https://t.co/yiK5BQh7PF",1,0.0,0,0,0
465,918354529153880066,"LIVE: WILDFIRES Outspreading in California, EVACUATION in SONOMA, NAPA Country Wild… https://t.co/IcsskVAJuY https://t.co/DYPxEq57SM",1,1.0,1,1,1
466,918354932977324033,Family finds Virgin Mary statue still standing after California wildfire destroys home https://t.co/40abPvvlBA https://t.co/sQZ1qsokYg,1,1.0,1,1,1
467,918355835549601792,"23 dead, hundreds still missing in California as wildfire conditions worsen https://t.co/25qdTWwz8Z https://t.co/vHlToMqkKf",1,1.0,1,1,1
468,918356075782463488,California districts wiped out by wildfires https://t.co/7m73VLEY0W https://t.co/vLoSdxe7rO,1,1.0,1,1,1
469,918356318955728896,Event at former Russian settlement of Fort Ross cancelled due to wildfires in California - https://t.co/kEdrACafFT https://t.co/Q8uosRbYz2,1,1.0,1,1,1
470,918357597735895040,from VICE News:California's Wildfires Destroyed Entire Neighborhoods (HBO) https://t.co/9mnvQ40ivU https://t.co/bGYwFkRjFC,1,1.0,1,1,1
471,918358890302947328,Sonoma and Napa Wineries Damaged by California Wildfires: Updated List https://t.co/QjZhtqshU7 https://t.co/onyQongBhn,1,1.0,1,1,1
472,918359423961223168,RT @NBCNews: Fire weather to persist as crews battle deadly California blazes https://t.co/vp4LU9FLVi https://t.co/monrkmj5VE,1,1.0,1,1,1
473,918360152255983618,USA: Napa Valley vineyards and wineries hit hard by California wildfires https://t.co/xuK5R1ki6Q https://t.co/1t0xx5Q1FE,1,1.0,1,1,1
474,918363176588083200,"California: Basically on fire
Internet: 90'S MC DONALDS SAAAUUUUUCE https://t.co/Vhq4kp0kfB",0,0.0,0,0,0
475,918390119412924416,California removes artifacts from historic Spanish Mission as fire nears https://t.co/OtisX4bPHG https://t.co/e6PeXNyLkf,1,1.0,1,1,1
476,918391582197510144,#Deadly and #Vast #California #Wildfires could #Gain #Momentu... - https://t.co/zsbsJYUG1d - #News https://t.co/r5Fnj7Wb2I,1,1.0,1,1,1
477,918392155932065793,California wildfire 'could get worse before it gets better' https://t.co/Ct5VbWMD80 https://t.co/dt5dgpt47D,1,1.0,1,1,1
478,918394689107226624,"Click HERE▶️https://t.co/TmuGDqOX3C
#EU #News #EuropeUnion
➡️In pictures: California wine country wildfires https://t.co/U1CAFlBMqv",1,1.0,1,1,1
479,918394712842735616,"#News via #FOXNEWS ""California wildfires make searching for missing tough"" https://t.co/P5bFKQ6hIQ https://t.co/01qlbznzYt",1,1.0,1,1,1
480,919562294924840961,The home of #Peanuts creator Charles Schulz has been lost in the California wildfires https://t.co/RFEeeEPBP6 https://t.co/012vDmsYl0,1,1.0,1,1,1
481,919562538353795076,Crews sift ruins for traces of wildfire victims https://t.co/a3vk0oGfON https://t.co/Y4OkSSHqAj,1,1.0,1,1,1
482,919562679404003328,RT @CCTV: 23 people killed in wildfires sweeping the Bay Area in California https://t.co/j5ggOPMRNY,1,0.0,0,0,0
